178 178
1 0.016119 0.033405 0.106847 0.168893 0.099298 0.057690 0.065317 0.017079 0.015190 0.110488 0.054958 0.063978 0.021313 0.116626 0.067798 0.062994 0.020797 0.144541 0.099687 0.136980 0.150825 0.018794 0.028161 0.105409 0.103322 0.033216 0.055375 0.064462 0.021182 0.060581 0.111906 0.034847 0.053552 0.007194 0.064495 0.082407 0.009113 0.026341 0.150682 0.128273 0.022247 0.008191 0.220743 0.081173 0.003528 0.008258 0.036459 0.008571 0.055150 0.020465 0.052323 0.036684 0.083515 0.005016 0.016777 0.038350 0.055668 0.061315 0.423983 0.227064 0.517082 0.275430 0.565650 0.705689 0.221142 0.433240 0.428038 0.167260 0.185731 0.094562 0.583633 0.481486 0.024906 0.083334 0.561066 0.632673 0.437090 0.160902 0.489340 0.908543 0.197289 0.277365 0.414281 0.405356 0.519722 0.444472 0.351877 0.228299 0.286779 0.473192 0.522714 0.448553 0.875774 0.730898 0.044790 0.270756 0.559129 0.237293 0.595295 0.201388 0.358579 0.538489 0.589565 0.237594 0.810669 0.426550 0.383527 0.718812 0.178323 0.288844 0.680997 0.239751 0.471549 0.557153 0.524041 0.384194 0.635940 0.585353 0.294688 0.225766 0.391813 0.586872 0.555189 0.562883 0.570154 0.613815 0.411425 0.641089 0.273611 0.214615 0.321772 0.287820 0.244374 0.209130 0.169409 0.153037 0.343299 0.270347 0.257528 0.249974 0.114270 0.335887 0.299970 0.069981 0.084055 0.495263 0.225411 0.200352 0.290738 0.346737 0.381372 0.465696 0.178697 0.212196 0.144003 0.385546 0.059698 0.182115 0.223290 0.339324 0.173621 0.277705 0.180801 0.230428 0.336092 0.157449 0.175661 0.122820 0.209251 0.426637 0.487368 0.244942 0.178065 0.167430 0.108320 0.105398 0.349385 
0.016119 1 0.047877 0.122558 0.156843 0.114916 0.072620 0.080689 0.000983 0.001096 0.126204 0.069798 0.078913 0.033988 0.132371 0.083071 0.078303 0.035449 0.160497 0.086728 0.124769 0.138240 0.004065 0.013155 0.092136 0.090880 0.047282 0.070226 0.050899 0.005983 0.075660 0.127637 0.020468 0.068960 0.020631 0.050725 0.068979 0.020396 0.011044 0.138569 0.115745 0.006421 0.019306 0.208868 0.067809 0.016082 0.008603 0.021993 0.007937 0.070220 0.033503 0.067098 0.051424 0.099000 0.011110 0.031733 0.025142 0.070590 0.076425 0.413340 0.215112 0.507180 0.263877 0.555973 0.696687 0.209170 0.422708 0.417481 0.154886 0.174438 0.081191 0.574081 0.471357 0.016992 0.069933 0.551356 0.623206 0.426904 0.149017 0.479439 0.900070 0.184897 0.265695 0.403703 0.394834 0.509889 0.434144 0.340982 0.216217 0.275095 0.462900 0.512777 0.438111 0.867229 0.721961 0.034792 0.259794 0.549348 0.225359 0.585758 0.189201 0.347613 0.528778 0.579930 0.225648 0.801944 0.415993 0.373029 0.710127 0.165937 0.277892 0.672160 0.228205 0.461664 0.547751 0.514432 0.373704 0.627102 0.575946 0.283443 0.214006 0.382024 0.577825 0.545823 0.553518 0.560816 0.604718 0.401298 0.632121 0.262078 0.203016 0.310968 0.276659 0.232878 0.196820 0.156735 0.140012 0.332639 0.258847 0.246184 0.238416 0.100631 0.325187 0.288860 0.056096 0.070142 0.485398 0.213406 0.188149 0.279835 0.336483 0.371183 0.456139 0.166289 0.200277 0.131015 0.375110 0.045343 0.169975 0.211407 0.328481 0.161334 0.266599 0.168525 0.218562 0.325250 0.145102 0.163002 0.109838 0.197615 0.416191 0.477182 0.233097 0.165604 0.155022 0.095679 0.092730 0.338520 
0.033405 0.047877 1 0.075756 0.201657 0.067889 0.024823 0.033409 0.048802 0.047211 0.079396 0.021959 0.031100 0.014798 0.085629 0.035579 0.030933 0.012617 0.114590 0.132916 0.169930 0.183874 0.051343 0.060857 0.138680 0.136431 0.002192 0.022390 0.097749 0.053650 0.027978 0.080873 0.067880 0.022071 0.027330 0.097776 0.115685 0.027579 0.058842 0.183533 0.161345 0.054295 0.028624 0.253302 0.114485 0.032097 0.039311 0.069466 0.040045 0.022577 0.014861 0.019243 0.003798 0.051768 0.037673 0.016656 0.071669 0.022801 0.028772 0.455261 0.259694 0.547356 0.307705 0.595514 0.734530 0.253728 0.464285 0.459170 0.200228 0.218154 0.127898 0.613311 0.512063 0.058022 0.116662 0.591045 0.662248 0.467823 0.193687 0.519612 0.936435 0.230170 0.309700 0.445440 0.436436 0.549891 0.475319 0.383457 0.260983 0.319118 0.503949 0.553020 0.479516 0.903793 0.759621 0.077760 0.302605 0.589154 0.269800 0.624939 0.234205 0.390239 0.568474 0.619416 0.270209 0.839032 0.457662 0.413834 0.746573 0.210337 0.319837 0.708956 0.271210 0.501121 0.585993 0.553267 0.414599 0.663968 0.614198 0.325912 0.257425 0.421190 0.615216 0.583943 0.591667 0.598903 0.642143 0.441318 0.669260 0.305059 0.246142 0.352479 0.318923 0.275816 0.241196 0.201693 0.185455 0.373917 0.301758 0.288866 0.281465 0.146671 0.366465 0.330980 0.102301 0.116338 0.524738 0.257272 0.232315 0.321594 0.376802 0.411394 0.494821 0.210803 0.244063 0.176369 0.415776 0.091673 0.213935 0.254987 0.370125 0.205610 0.308813 0.212843 0.262128 0.366835 0.189510 0.207933 0.155078 0.240817 0.457689 0.518047 0.277498 0.211076 0.200441 0.141564 0.138651 0.380971 
0.106847 0.122558 0.075756 1 0.268470 0.008072 0.051483 0.042374 0.123511 0.121753 0.003654 0.054412 0.045631 0.090540 0.009883 0.040373 0.044863 0.087432 0.039405 0.203199 0.237850 0.252277 0.125598 0.134993 0.209366 0.205734 0.076953 0.053981 0.169841 0.127985 0.048114 0.005120 0.141501 0.053835 0.102057 0.170115 0.187132 0.102859 0.133160 0.250902 0.230123 0.128910 0.103811 0.318712 0.185879 0.106489 0.113987 0.143111 0.114623 0.053329 0.090596 0.057117 0.071982 0.024140 0.111676 0.090929 0.144360 0.053407 0.047286 0.514438 0.325222 0.603078 0.371414 0.650014 0.785564 0.319378 0.522949 0.517989 0.267842 0.282792 0.198993 0.667210 0.568897 0.129194 0.188060 0.645733 0.715540 0.525260 0.260320 0.575543 0.984405 0.297298 0.373722 0.504451 0.495324 0.605333 0.533180 0.444180 0.326838 0.383070 0.561433 0.608832 0.537742 0.952186 0.810264 0.147472 0.364640 0.644106 0.335095 0.678706 0.300762 0.451131 0.623316 0.673629 0.335570 0.888447 0.516487 0.472580 0.796009 0.277568 0.381301 0.759189 0.335163 0.556866 0.639234 0.607577 0.473350 0.714496 0.667265 0.388186 0.322216 0.477362 0.666881 0.637046 0.644727 0.651807 0.693795 0.498498 0.720251 0.368471 0.310689 0.412977 0.381014 0.339560 0.307730 0.269787 0.254629 0.433700 0.365113 0.351971 0.345298 0.217752 0.426444 0.392734 0.174701 0.188460 0.580183 0.322738 0.298704 0.382843 0.435161 0.469125 0.549402 0.278091 0.309531 0.245620 0.474282 0.164911 0.280480 0.320136 0.430551 0.272696 0.370896 0.279775 0.327122 0.427279 0.257078 0.275882 0.224751 0.305563 0.516146 0.575054 0.342475 0.278706 0.268140 0.211091 0.208305 0.441629 
0.168893 0.156843 0.201657 0.268470 1 0.261943 0.224650 0.230877 0.156055 0.157140 0.271876 0.222173 0.230657 0.189492 0.277433 0.233517 0.228827 0.189306 0.301398 0.070779 0.032250 0.020320 0.152891 0.144099 0.066339 0.066124 0.201624 0.222574 0.106549 0.151043 0.227097 0.273095 0.136713 0.219598 0.175532 0.107042 0.088806 0.176209 0.146269 0.018340 0.041569 0.151021 0.174990 0.052129 0.089974 0.170801 0.164498 0.135285 0.163680 0.221938 0.188892 0.219695 0.204629 0.247681 0.165209 0.185363 0.131872 0.222677 0.227722 0.258665 0.058317 0.355101 0.107423 0.404985 0.548397 0.052451 0.268700 0.263219 0.006768 0.020910 0.077415 0.423617 0.318509 0.144207 0.088098 0.399978 0.472779 0.273872 0.008910 0.327579 0.754174 0.028859 0.109130 0.249456 0.240918 0.358146 0.280678 0.185889 0.059452 0.118492 0.309533 0.360548 0.284250 0.721023 0.573952 0.124490 0.104766 0.397846 0.068738 0.435336 0.032599 0.192232 0.377541 0.428809 0.068833 0.654801 0.261808 0.223436 0.566285 0.029741 0.127720 0.527915 0.078946 0.313392 0.401319 0.366769 0.223492 0.482986 0.429165 0.132132 0.064964 0.236485 0.433000 0.399819 0.407243 0.414595 0.459740 0.252775 0.487425 0.110766 0.056327 0.161183 0.126260 0.083196 0.048158 0.025129 0.030857 0.182417 0.107888 0.095978 0.088097 0.063557 0.175582 0.138548 0.103947 0.091459 0.337261 0.063300 0.041874 0.130448 0.188913 0.222690 0.309845 0.027890 0.051148 0.036555 0.225783 0.115504 0.032792 0.062810 0.177613 0.027882 0.116452 0.028793 0.069091 0.174869 0.028465 0.026128 0.053963 0.051485 0.262194 0.323976 0.076384 0.012796 0.008521 0.062244 0.065119 0.183452 
0.099298 0.114916 0.067889 0.008072 0.261943 1 0.043494 0.034495 0.115866 0.114127 0.011616 0.046426 0.037592 0.082661 0.017851 0.032410 0.036965 0.079685 0.047476 0.196200 0.231165 0.245555 0.118014 0.127440 0.202330 0.198848 0.069043 0.045994 0.162584 0.120397 0.040141 0.013129 0.134020 0.046063 0.094369 0.162831 0.179975 0.095106 0.125581 0.244293 0.223331 0.121286 0.096070 0.312393 0.178729 0.098849 0.106331 0.135630 0.106980 0.045400 0.082743 0.049139 0.064127 0.016160 0.104089 0.083242 0.136991 0.045432 0.039315 0.508944 0.318900 0.597990 0.365332 0.645065 0.781026 0.313029 0.517502 0.512530 0.261231 0.276538 0.191901 0.662330 0.563673 0.121939 0.180915 0.640770 0.710747 0.519956 0.253813 0.570416 0.980229 0.290765 0.367603 0.498962 0.489841 0.600273 0.527829 0.438473 0.320478 0.376967 0.556135 0.603736 0.532354 0.947959 0.805772 0.140422 0.358740 0.639109 0.328796 0.673844 0.294303 0.445412 0.618326 0.668725 0.329276 0.884103 0.511023 0.467013 0.791572 0.270914 0.375389 0.754652 0.328931 0.551673 0.634339 0.602565 0.467795 0.709917 0.662401 0.382189 0.315883 0.472060 0.662164 0.632160 0.639853 0.646953 0.689083 0.493118 0.715622 0.362331 0.304368 0.407183 0.375025 0.333357 0.301194 0.263041 0.247744 0.428007 0.358974 0.345853 0.339091 0.210599 0.420715 0.386788 0.167349 0.181151 0.575027 0.316334 0.292171 0.376947 0.429609 0.463670 0.544324 0.271438 0.303119 0.238713 0.468741 0.157440 0.273899 0.313757 0.424785 0.266055 0.364905 0.273165 0.320768 0.421503 0.250369 0.269157 0.217765 0.299216 0.510729 0.569820 0.336232 0.272107 0.261523 0.204199 0.201395 0.435932 
0.057690 0.072620 0.024823 0.051483 0.224650 0.043494 1 0.009612 0.073552 0.071923 0.055091 0.002933 0.006315 0.039436 0.061334 0.011133 0.007166 0.037187 0.090707 0.156741 0.193176 0.207292 0.075999 0.085513 0.162635 0.159983 0.025742 0.002503 0.121977 0.078334 0.003421 0.056592 0.092428 0.006804 0.052011 0.122074 0.139786 0.052388 0.083534 0.206648 0.184816 0.079039 0.053420 0.275987 0.138574 0.056705 0.064030 0.094024 0.064743 0.002897 0.039621 0.005665 0.021201 0.027345 0.062194 0.041043 0.095976 0.002046 0.004257 0.476371 0.282433 0.567483 0.329985 0.615283 0.753314 0.276478 0.485224 0.480164 0.223462 0.240571 0.151948 0.632905 0.532499 0.081740 0.140762 0.610885 0.681699 0.488410 0.216626 0.539772 0.954344 0.253312 0.332069 0.466476 0.457418 0.569930 0.496034 0.404945 0.283814 0.341482 0.524572 0.573178 0.500345 0.921821 0.778295 0.101152 0.324387 0.609063 0.292466 0.644500 0.257200 0.411791 0.588339 0.639128 0.292918 0.857362 0.478652 0.434565 0.764715 0.233274 0.341288 0.727314 0.293305 0.521041 0.605204 0.572803 0.435357 0.682396 0.633381 0.347613 0.279752 0.441108 0.633959 0.603098 0.610825 0.618020 0.660889 0.461608 0.687829 0.327060 0.268364 0.373665 0.340545 0.297863 0.264015 0.224890 0.208928 0.394934 0.323733 0.310753 0.303551 0.170570 0.387510 0.352511 0.126470 0.140447 0.544575 0.279805 0.255063 0.342963 0.397357 0.431822 0.514361 0.233775 0.266583 0.199836 0.436434 0.116012 0.236664 0.277404 0.391332 0.228499 0.330425 0.235716 0.284516 0.388029 0.212509 0.231101 0.178595 0.263089 0.478581 0.538551 0.300111 0.234341 0.223706 0.165216 0.162330 0.402444 
0.065317 0.080689 0.033409 0.042374 0.230877 0.034495 0.009612 1 0.081635 0.079936 0.046012 0.012413 0.006001 0.048194 0.052253 0.002878 0.002536 0.045315 0.081400 0.163639 0.199589 0.213819 0.083909 0.093390 0.169630 0.166663 0.034593 0.011999 0.129287 0.086270 0.006260 0.047494 0.100142 0.011772 0.060077 0.129446 0.146951 0.060705 0.091475 0.212967 0.191405 0.087087 0.061697 0.281982 0.145714 0.064644 0.072088 0.101750 0.072762 0.011016 0.048263 0.015002 0.029650 0.018389 0.070000 0.048966 0.103412 0.011343 0.005466 0.481389 0.288442 0.572028 0.335696 0.619685 0.757262 0.282525 0.490195 0.485143 0.229831 0.246359 0.159015 0.637228 0.537199 0.088747 0.147899 0.615295 0.685933 0.493180 0.222788 0.544350 0.957921 0.259616 0.337841 0.471483 0.462413 0.574440 0.500878 0.410195 0.289890 0.347243 0.529370 0.577738 0.505245 0.925451 0.782195 0.107823 0.329802 0.613521 0.298465 0.648807 0.263384 0.417064 0.592772 0.643477 0.298900 0.861108 0.483636 0.439726 0.768602 0.239810 0.346822 0.731314 0.299261 0.525761 0.609594 0.577316 0.440493 0.686422 0.637747 0.353287 0.285842 0.445914 0.638136 0.607480 0.615192 0.622365 0.665082 0.466533 0.691926 0.332927 0.274415 0.379078 0.346200 0.303779 0.270407 0.231562 0.215812 0.400222 0.329592 0.316556 0.309482 0.177876 0.392848 0.358123 0.134053 0.147990 0.549269 0.286009 0.261436 0.348484 0.402456 0.436817 0.518926 0.240304 0.272770 0.206740 0.441561 0.123841 0.243085 0.283570 0.396720 0.235000 0.336065 0.242177 0.290653 0.393434 0.219089 0.237748 0.185598 0.269172 0.483494 0.543266 0.306022 0.240712 0.230083 0.171920 0.169062 0.407675 
0.017079 0.000983 0.048802 0.123511 0.156055 0.115866 0.073552 0.081635 1 0.001956 0.127157 0.070727 0.079843 0.034871 0.133324 0.084013 0.079247 0.036387 0.161456 0.085911 0.123981 0.137430 0.003497 0.012297 0.091301 0.090090 0.048194 0.071156 0.050067 0.005206 0.076596 0.128591 0.019632 0.069909 0.021575 0.049883 0.068143 0.021304 0.010163 0.137782 0.114942 0.005502 0.020215 0.208082 0.066980 0.017042 0.009550 0.021144 0.008894 0.071157 0.034401 0.068025 0.052355 0.099948 0.012074 0.032684 0.024388 0.071521 0.077362 0.412602 0.214324 0.506473 0.263103 0.555274 0.696017 0.208379 0.421972 0.416745 0.154085 0.173692 0.080359 0.573387 0.470639 0.016788 0.069103 0.550656 0.622515 0.426186 0.148243 0.478731 0.899423 0.184089 0.264915 0.402967 0.394100 0.509184 0.433418 0.340234 0.215421 0.274313 0.462174 0.512067 0.437380 0.866578 0.721293 0.034247 0.259050 0.548643 0.224567 0.585064 0.188405 0.346862 0.528078 0.579232 0.224859 0.801286 0.415257 0.372285 0.709466 0.165109 0.277131 0.671491 0.227415 0.460948 0.547057 0.513729 0.372962 0.626434 0.575251 0.282666 0.213207 0.381313 0.577148 0.545130 0.552824 0.560125 0.604037 0.400571 0.631446 0.261288 0.202226 0.310211 0.275886 0.232090 0.195996 0.155896 0.139156 0.331889 0.258059 0.245404 0.237625 0.099746 0.324435 0.288089 0.055208 0.069247 0.484682 0.212595 0.187330 0.279075 0.335752 0.370455 0.455439 0.165461 0.199473 0.130161 0.374368 0.044428 0.169158 0.210601 0.327723 0.160512 0.265830 0.167703 0.217757 0.324490 0.144278 0.162163 0.108985 0.196823 0.415461 0.476463 0.232313 0.164799 0.154221 0.094884 0.091934 0.337775 
0.015190 0.001096 0.047211 0.121753 0.157140 0.114127 0.071923 0.079936 0.001956 1 0.125398 0.069110 0.078217 0.033440 0.131559 0.082332 0.077558 0.034741 0.159638 0.087101 0.125075 0.138589 0.004306 0.013694 0.092548 0.091197 0.046656 0.069537 0.051316 0.006479 0.074945 0.126829 0.020928 0.068198 0.019920 0.051170 0.069397 0.019809 0.011637 0.138869 0.116082 0.007160 0.018702 0.209156 0.068218 0.015305 0.007902 0.022476 0.007184 0.069504 0.032926 0.066416 0.050734 0.098233 0.010198 0.030987 0.025443 0.069892 0.075706 0.413528 0.215408 0.507312 0.264139 0.556090 0.696755 0.209469 0.422889 0.417663 0.155216 0.174664 0.081609 0.574189 0.471506 0.016593 0.070348 0.551473 0.623307 0.427056 0.149296 0.479570 0.900104 0.185234 0.265969 0.403886 0.395013 0.510016 0.434308 0.341190 0.216526 0.275370 0.463062 0.512911 0.438285 0.867267 0.722025 0.034767 0.260001 0.549472 0.225655 0.585865 0.189518 0.347827 0.528896 0.580042 0.225944 0.801994 0.416176 0.373225 0.710190 0.166291 0.278119 0.672234 0.228484 0.461811 0.547865 0.514558 0.373897 0.627175 0.576060 0.283696 0.214303 0.382166 0.577913 0.545935 0.553628 0.560925 0.604811 0.401463 0.632204 0.262357 0.203298 0.311186 0.276905 0.233151 0.197167 0.157114 0.140426 0.332843 0.259123 0.246444 0.238695 0.101112 0.325397 0.289104 0.056591 0.070651 0.485546 0.213725 0.188486 0.280060 0.336658 0.371352 0.456262 0.166643 0.200585 0.131424 0.375300 0.045908 0.170307 0.211716 0.328701 0.161677 0.266840 0.168866 0.218869 0.325471 0.145447 0.163380 0.110246 0.197899 0.416363 0.477335 0.233384 0.165945 0.155355 0.096021 0.093073 0.338725 
