214 214
1 0.000952 0.000650 0.001527 0.003130 0.005161 0.003595 0.004791 0.001738 0.005771 0.006106 0.006621 0.005749 0.006766 0.007882 0.006283 0.007973 0.002928 0.000706 0.004974 0.005486 0.002555 0.006006 0.006925 0.003148 0.005861 0.002949 0.005262 0.007345 0.004484 0.008352 0.007065 0.006764 0.009026 0.007237 0.003669 0.000366 0.006893 0.001168 0.001168 0.007254 0.007261 0.004274 0.003534 0.007771 0.001947 0.005673 0.002045 0.006917 0.001407 0.004869 0.005565 0.005290 0.005854 0.006509 0.012050 0.004997 0.004665 0.002600 0.003093 0.002952 0.001199 0.003656 0.000349 0.004899 0.002625 0.008023 0.008697 0.007634 0.007445 0.009546 0.000416 0.002936 0.001662 0.003664 0.004009 0.000443 0.002392 0.000366 0.003503 0.002951 0.002516 0.001788 0.003195 0.006372 0.002033 0.003656 0.001685 0.002805 0.006663 0.005313 0.004055 0.005928 0.003456 0.005979 0.001136 0.006002 0.011746 0.006947 0.006020 0.008674 0.008525 0.012870 0.005797 0.004555 0.024283 0.019352 0.025153 0.008730 0.014565 0.032257 0.069884 0.065147 0.049624 0.049143 0.048619 0.048793 0.046388 0.048937 0.047291 0.048916 0.050022 0.049159 0.048044 0.050525 0.050283 0.050427 0.052582 0.052358 0.053399 0.055987 0.060853 0.048595 0.047117 0.049404 0.049750 0.051624 0.049663 0.050172 0.050078 0.048567 0.050863 0.051117 0.049363 0.052549 0.051194 0.050745 0.049400 0.050612 0.048555 0.049829 0.050283 0.052460 0.049010 0.050776 0.051281 0.050644 0.051268 0.049356 0.049266 0.050362 0.051752 0.048877 0.033723 0.054789 0.059170 0.062052 0.061877 0.057613 0.058934 0.059271 0.040139 0.041160 0.060309 0.053000 0.059974 0.052189 0.054004 0.051356 0.052311 0.051681 0.053358 0.056522 0.059315 0.050027 0.041267 0.037797 0.050290 0.047019 0.043406 0.051506 0.051805 0.053402 0.050174 0.050989 0.053279 0.053873 0.052161 0.052051 0.051285 0.050617 0.058925 0.051670 0.003387 0.001909 0.003068 0.002335 0.008747 0.003064 0.002489 0.003279 0.001844 0.002242 0.002406 
0.000952 1 0.001533 0.002461 0.004066 0.006091 0.004533 0.005729 0.000797 0.006706 0.007037 0.007557 0.006681 0.007701 0.008818 0.007219 0.008910 0.002005 0.001622 0.005904 0.006418 0.001662 0.006942 0.007860 0.004085 0.006798 0.003881 0.006197 0.008280 0.005420 0.009287 0.008002 0.007698 0.009961 0.008173 0.004605 0.000639 0.007829 0.002115 0.002115 0.008191 0.008197 0.005209 0.004477 0.008706 0.002879 0.006609 0.002985 0.007857 0.002341 0.005811 0.006500 0.006225 0.006788 0.007441 0.012984 0.005933 0.005601 0.003537 0.004029 0.003887 0.000381 0.004596 0.000782 0.005838 0.003559 0.008961 0.009635 0.008572 0.008384 0.008605 0.000548 0.003866 0.002583 0.004595 0.004941 0.000541 0.003319 0.001251 0.004426 0.003865 0.003445 0.002723 0.004124 0.005428 0.002959 0.004586 0.002607 0.003735 0.007592 0.006250 0.004986 0.006856 0.004384 0.006912 0.002056 0.006941 0.012682 0.007878 0.006952 0.009605 0.009458 0.013807 0.006736 0.005485 0.025216 0.020269 0.026087 0.009654 0.015498 0.033193 0.070821 0.066084 0.050561 0.050081 0.049556 0.049730 0.047325 0.049874 0.048228 0.049853 0.050959 0.050096 0.048980 0.051462 0.051220 0.051364 0.053519 0.053295 0.054335 0.056924 0.061790 0.049532 0.048054 0.050341 0.050687 0.052562 0.050599 0.051109 0.051015 0.049504 0.051801 0.052054 0.050299 0.053486 0.052131 0.051683 0.050337 0.051549 0.049492 0.050766 0.051221 0.053397 0.049948 0.051713 0.052218 0.051581 0.052206 0.050293 0.050203 0.051299 0.052690 0.049815 0.034652 0.055725 0.060107 0.062989 0.062813 0.058549 0.059870 0.060207 0.041075 0.042096 0.061245 0.053936 0.060910 0.053125 0.054941 0.052292 0.053248 0.052617 0.054294 0.057458 0.060252 0.050964 0.042202 0.038731 0.051227 0.047955 0.044341 0.052441 0.052739 0.054337 0.051107 0.051922 0.054213 0.054808 0.053095 0.052985 0.052220 0.051552 0.059862 0.052604 0.002560 0.001501 0.002265 0.001710 0.007799 0.003817 0.003084 0.002460 0.002107 0.002841 0.003015 
0.000650 0.001533 1 0.000945 0.002541 0.004560 0.003009 0.004205 0.002329 0.005177 0.005507 0.006030 0.005151 0.006172 0.007290 0.005691 0.007383 0.003533 0.000223 0.004372 0.004887 0.003176 0.005414 0.006332 0.002560 0.005271 0.002353 0.004668 0.006751 0.003892 0.007759 0.006475 0.006169 0.008432 0.006644 0.003079 0.000914 0.006300 0.000733 0.000733 0.006664 0.006669 0.003680 0.002963 0.007177 0.001357 0.005081 0.001490 0.006332 0.000831 0.004293 0.004971 0.004696 0.005258 0.005912 0.011454 0.004405 0.004073 0.002018 0.002504 0.002362 0.001710 0.003077 0.000924 0.004314 0.002039 0.007434 0.008107 0.007045 0.006858 0.010132 0.000991 0.002338 0.001054 0.003067 0.003412 0.000993 0.001790 0.000291 0.002894 0.002332 0.001917 0.001206 0.002594 0.006954 0.001429 0.003055 0.001077 0.002206 0.006060 0.004724 0.003456 0.005323 0.002853 0.005382 0.000536 0.005415 0.011152 0.006347 0.005421 0.008074 0.007927 0.012278 0.005218 0.003964 0.023685 0.018738 0.024558 0.008131 0.013969 0.031663 0.069292 0.064554 0.049034 0.048553 0.048028 0.048203 0.045797 0.048346 0.046700 0.048325 0.049431 0.048568 0.047452 0.049935 0.049692 0.049836 0.051990 0.051766 0.052806 0.055395 0.060260 0.048005 0.046527 0.048813 0.049159 0.051034 0.049071 0.049581 0.049487 0.047976 0.050273 0.050526 0.048771 0.051957 0.050603 0.050155 0.048809 0.050021 0.047964 0.049238 0.049693 0.051870 0.048420 0.050185 0.050690 0.050053 0.050678 0.048765 0.048674 0.049771 0.051162 0.048287 0.033122 0.054196 0.058578 0.061459 0.061283 0.057019 0.058341 0.058677 0.039549 0.040570 0.059716 0.052406 0.059380 0.051596 0.053413 0.050764 0.051719 0.051088 0.052765 0.055928 0.058723 0.049436 0.040675 0.037203 0.049700 0.046427 0.042812 0.050911 0.051209 0.052806 0.049577 0.050392 0.052682 0.053277 0.051565 0.051454 0.050689 0.050021 0.058334 0.051074 0.003797 0.002136 0.003474 0.002650 0.009283 0.002463 0.001969 0.003687 0.001609 0.001729 0.001877 
0.001527 0.002461 0.000945 1 0.001605 0.003634 0.002072 0.003268 0.003256 0.004246 0.004580 0.005097 0.004222 0.005241 0.006358 0.004758 0.006449 0.004453 0.000869 0.003448 0.003959 0.004081 0.004481 0.005400 0.001624 0.004337 0.001423 0.003737 0.005820 0.002959 0.006827 0.005541 0.005238 0.007501 0.005713 0.002145 0.001839 0.005368 0.000527 0.000527 0.005730 0.005736 0.002749 0.002025 0.006246 0.000440 0.004149 0.000598 0.005398 0.000190 0.003356 0.004041 0.003767 0.004331 0.004985 0.010525 0.003472 0.003140 0.001077 0.001568 0.001431 0.002652 0.002139 0.001789 0.003379 0.001118 0.006501 0.007174 0.006112 0.005925 0.011066 0.001914 0.001409 0.000177 0.002137 0.002482 0.001923 0.000865 0.001214 0.001977 0.001434 0.000989 0.000263 0.001668 0.007889 0.000514 0.002130 0.000192 0.001278 0.005136 0.003789 0.002529 0.004402 0.001931 0.004453 0.000434 0.004480 0.010221 0.005422 0.004495 0.007148 0.007001 0.011347 0.004290 0.003048 0.022760 0.017831 0.023632 0.007222 0.013045 0.030735 0.068361 0.063623 0.048101 0.047620 0.047095 0.047270 0.044865 0.047414 0.045767 0.047393 0.048499 0.047635 0.046520 0.049002 0.048759 0.048903 0.051058 0.050834 0.051875 0.054463 0.059329 0.047072 0.045594 0.047881 0.048227 0.050101 0.048139 0.048649 0.048555 0.047044 0.049340 0.049594 0.047839 0.051025 0.049671 0.049222 0.047876 0.049089 0.047032 0.048306 0.048760 0.050937 0.047487 0.049253 0.049757 0.049121 0.049745 0.047833 0.047742 0.048839 0.050229 0.047354 0.032197 0.053265 0.057646 0.060528 0.060353 0.056088 0.057410 0.057746 0.038616 0.039637 0.058785 0.051475 0.058450 0.050665 0.052481 0.049832 0.050787 0.050157 0.051834 0.054997 0.057791 0.048503 0.039743 0.036273 0.048767 0.045495 0.041882 0.049981 0.050280 0.051877 0.048648 0.049463 0.051753 0.052348 0.050635 0.050526 0.049760 0.049092 0.057401 0.050145 0.004711 0.002973 0.004384 0.003526 0.010228 0.001956 0.001865 0.004600 0.002109 0.001690 0.001771 
0.003130 0.004066 0.002541 0.001605 1 0.002033 0.000468 0.001664 0.004861 0.002641 0.002977 0.003492 0.002618 0.003636 0.004753 0.003154 0.004845 0.006056 0.002462 0.001848 0.002357 0.005682 0.002877 0.003795 0.000077 0.002733 0.000209 0.002133 0.004216 0.001355 0.005223 0.003937 0.003634 0.005896 0.004108 0.000545 0.003442 0.003764 0.002024 0.002024 0.004126 0.004132 0.001148 0.000500 0.004641 0.001200 0.002546 0.001150 0.003797 0.001737 0.001770 0.002439 0.002170 0.002732 0.003385 0.008922 0.001868 0.001536 0.000534 0.000040 0.000246 0.004246 0.000570 0.003382 0.001783 0.000580 0.004899 0.005571 0.004510 0.004324 0.012670 0.003518 0.000224 0.001488 0.000539 0.000880 0.003526 0.000755 0.002817 0.000433 0.000391 0.000627 0.001343 0.000142 0.009492 0.001115 0.000542 0.001464 0.000346 0.003534 0.002185 0.000932 0.002806 0.000371 0.002849 0.002019 0.002876 0.008617 0.003820 0.002896 0.005546 0.005399 0.009743 0.002713 0.001504 0.021159 0.016240 0.022032 0.005648 0.011447 0.029133 0.066756 0.062018 0.046496 0.046016 0.045491 0.045666 0.043260 0.045809 0.044163 0.045788 0.046894 0.046031 0.044916 0.047397 0.047155 0.047299 0.049454 0.049230 0.050270 0.052858 0.057724 0.045467 0.043990 0.046276 0.046622 0.048496 0.046535 0.047044 0.046950 0.045439 0.047736 0.047989 0.046235 0.049420 0.048066 0.047618 0.046272 0.047484 0.045427 0.046701 0.047156 0.049332 0.045883 0.047648 0.048153 0.047516 0.048140 0.046228 0.046138 0.047234 0.048625 0.045750 0.030594 0.051660 0.056041 0.058923 0.058748 0.054484 0.055805 0.056142 0.037013 0.038033 0.057180 0.049871 0.056845 0.049060 0.050876 0.048227 0.049183 0.048552 0.050229 0.053393 0.056186 0.046899 0.038139 0.034669 0.047162 0.043891 0.040277 0.048376 0.048675 0.050273 0.047044 0.047859 0.050149 0.050744 0.049031 0.048921 0.048156 0.047487 0.055797 0.048540 0.006229 0.004424 0.005903 0.005006 0.011814 0.001803 0.002440 0.006118 0.003297 0.002424 0.002380 
0.005161 0.006091 0.004560 0.003634 0.002033 1 0.001575 0.000451 0.006887 0.000630 0.000947 0.001482 0.000596 0.001618 0.002735 0.001147 0.002832 0.008085 0.004485 0.000204 0.000340 0.007713 0.000876 0.001779 0.002018 0.000743 0.002214 0.000194 0.002195 0.000696 0.003202 0.001926 0.001614 0.003874 0.002091 0.001501 0.005466 0.001748 0.004050 0.004050 0.002117 0.002118 0.000899 0.001688 0.002622 0.003221 0.000558 0.003158 0.001815 0.003762 0.000583 0.000466 0.000309 0.000746 0.001374 0.006897 0.000231 0.000521 0.002566 0.002071 0.002220 0.006256 0.001545 0.005409 0.000449 0.002560 0.002892 0.003560 0.002505 0.002330 0.014691 0.005544 0.002226 0.003508 0.001498 0.001153 0.005550 0.002772 0.004840 0.001668 0.002238 0.002646 0.003373 0.001967 0.011512 0.003133 0.001507 0.003484 0.002356 0.001502 0.000300 0.001110 0.000789 0.001711 0.000828 0.004040 0.000896 0.006595 0.001794 0.000882 0.003519 0.003375 0.007723 0.000933 0.000855 0.019134 0.014215 0.020012 0.003683 0.009431 0.027110 0.064733 0.059995 0.044475 0.043995 0.043470 0.043644 0.041239 0.043788 0.042142 0.043767 0.044872 0.044009 0.042894 0.045376 0.045133 0.045277 0.047431 0.047206 0.048247 0.050835 0.055701 0.043447 0.041968 0.044255 0.044601 0.046475 0.044513 0.045022 0.044928 0.043418 0.045714 0.045967 0.044212 0.047399 0.046045 0.045596 0.044250 0.045463 0.043405 0.044679 0.045135 0.047311 0.043862 0.045627 0.046131 0.045495 0.046120 0.044206 0.044116 0.045212 0.046603 0.043729 0.028567 0.049636 0.054018 0.056900 0.056724 0.052460 0.053781 0.054118 0.034993 0.036013 0.055156 0.047846 0.054821 0.047037 0.048854 0.046204 0.047159 0.046529 0.048205 0.051368 0.054163 0.044877 0.036117 0.032646 0.045141 0.041868 0.038253 0.046352 0.046649 0.048246 0.045017 0.045832 0.048123 0.048717 0.047005 0.046895 0.046130 0.045462 0.053775 0.046514 0.008158 0.006325 0.007835 0.006917 0.013798 0.003063 0.003980 0.008047 0.005076 0.004063 0.003955 
0.003595 0.004533 0.003009 0.002072 0.000468 0.001575 1 0.001196 0.005328 0.002177 0.002515 0.003026 0.002156 0.003171 0.004287 0.002688 0.004378 0.006521 0.002927 0.001393 0.001896 0.006144 0.002411 0.003330 0.000454 0.002266 0.000664 0.001668 0.003751 0.000891 0.004757 0.003471 0.003169 0.005431 0.003643 0.000118 0.003908 0.003298 0.002479 0.002479 0.003659 0.003666 0.000689 0.000280 0.004176 0.001664 0.002081 0.001598 0.003330 0.002202 0.001309 0.001975 0.001709 0.002270 0.002922 0.008457 0.001403 0.001072 0.000997 0.000505 0.000671 0.004713 0.000209 0.003844 0.001320 0.001018 0.004432 0.005105 0.004044 0.003858 0.013137 0.003985 0.000682 0.001957 0.000158 0.000430 0.003994 0.001223 0.003284 0.000309 0.000772 0.001095 0.001810 0.000444 0.009960 0.001583 0.000203 0.001933 0.000810 0.003074 0.001718 0.000490 0.002349 0.000272 0.002386 0.002486 0.002409 0.008151 0.003359 0.002435 0.005083 0.004935 0.009277 0.002258 0.001089 0.020695 0.015783 0.021567 0.005197 0.010984 0.028667 0.066290 0.061552 0.046030 0.045549 0.045025 0.045199 0.042794 0.045343 0.043697 0.045322 0.046428 0.045564 0.044449 0.046931 0.046688 0.046832 0.048987 0.048763 0.049804 0.052392 0.057258 0.045001 0.043523 0.045810 0.046156 0.048030 0.046068 0.046578 0.046484 0.044973 0.047269 0.047523 0.045768 0.048954 0.047600 0.047151 0.045805 0.047018 0.044961 0.046235 0.046689 0.048865 0.045416 0.047182 0.047686 0.047050 0.047674 0.045762 0.045671 0.046768 0.048158 0.045283 0.030130 0.051194 0.055575 0.058457 0.058282 0.054017 0.055339 0.055675 0.036547 0.037567 0.056714 0.049405 0.056379 0.048594 0.050410 0.047761 0.048716 0.048086 0.049763 0.052927 0.055720 0.046433 0.037674 0.034204 0.046696 0.043425 0.039812 0.047910 0.048209 0.049807 0.046578 0.047393 0.049683 0.050278 0.048565 0.048455 0.047690 0.047022 0.055330 0.048075 0.006688 0.004874 0.006361 0.005459 0.012281 0.002039 0.002787 0.006576 0.003718 0.002799 0.002737 
0.004791 0.005729 0.004205 0.003268 0.001664 0.000451 0.001196 1 0.006524 0.000989 0.001334 0.001831 0.000974 0.001978 0.003092 0.001494 0.003182 0.007716 0.004122 0.000332 0.000727 0.007337 0.001218 0.002136 0.001646 0.001072 0.001854 0.000489 0.002558 0.000327 0.003562 0.002275 0.001978 0.004236 0.002449 0.001129 0.005104 0.002105 0.003666 0.003666 0.002464 0.002471 0.000542 0.001288 0.002982 0.002858 0.000894 0.002780 0.002140 0.003396 0.000324 0.000797 0.000565 0.001100 0.001742 0.007263 0.000232 0.000169 0.002193 0.001701 0.001853 0.005907 0.001154 0.005037 0.000243 0.002195 0.003239 0.003911 0.002851 0.002667 0.014334 0.005182 0.001871 0.003152 0.001146 0.000804 0.005190 0.002416 0.004480 0.001345 0.001916 0.002289 0.003006 0.001618 0.011156 0.002777 0.001166 0.003128 0.002000 0.001894 0.000525 0.000774 0.001196 0.001370 0.001200 0.003681 0.001215 0.006956 0.002176 0.001264 0.003894 0.003747 0.008083 0.001148 0.000642 0.019502 0.014605 0.020376 0.004049 0.009795 0.027473 0.065094 0.060356 0.044834 0.044354 0.043829 0.044004 0.041599 0.044147 0.042501 0.044126 0.045232 0.044369 0.043254 0.045735 0.045493 0.045637 0.047792 0.047568 0.048608 0.051196 0.056062 0.043805 0.042328 0.044614 0.044960 0.046834 0.044872 0.045382 0.045288 0.043777 0.046073 0.046327 0.044573 0.047758 0.046404 0.045955 0.044610 0.045822 0.043765 0.045039 0.045493 0.047670 0.044221 0.045986 0.046491 0.045854 0.046478 0.044566 0.044476 0.045572 0.046962 0.044088 0.028937 0.049998 0.054379 0.057261 0.057086 0.052822 0.054143 0.054480 0.035352 0.036372 0.055518 0.048209 0.055183 0.047398 0.049214 0.046565 0.047521 0.046890 0.048567 0.051731 0.054524 0.045237 0.036479 0.033010 0.045500 0.042229 0.038617 0.046715 0.047014 0.048612 0.045383 0.046198 0.048488 0.049083 0.047370 0.047260 0.046495 0.045827 0.054134 0.046879 0.007853 0.006025 0.007526 0.006615 0.013470 0.002877 0.003765 0.007741 0.004813 0.003826 0.003733 
0.001738 0.000797 0.002329 0.003256 0.004861 0.006887 0.005328 0.006524 1 0.007501 0.007833 0.008353 0.007477 0.008496 0.009613 0.008014 0.009705 0.001211 0.002410 0.006699 0.007213 0.000899 0.007737 0.008655 0.004879 0.007593 0.004676 0.006992 0.009075 0.006215 0.010083 0.008797 0.008493 0.010756 0.008968 0.005399 0.001424 0.008624 0.002893 0.002893 0.008986 0.008992 0.006003 0.005267 0.009501 0.003672 0.007403 0.003771 0.008650 0.003132 0.006602 0.007294 0.007018 0.007581 0.008235 0.013779 0.006728 0.006396 0.004333 0.004824 0.004680 0.000720 0.005388 0.001523 0.006630 0.004350 0.009755 0.010428 0.009365 0.009176 0.007810 0.001344 0.004662 0.003380 0.005391 0.005737 0.001338 0.004115 0.002046 0.005222 0.004660 0.004241 0.003519 0.004919 0.004636 0.003754 0.005381 0.003403 0.004531 0.008388 0.007045 0.005781 0.007650 0.005179 0.007707 0.002849 0.007735 0.013477 0.008673 0.007746 0.010400 0.010252 0.014601 0.007524 0.006273 0.026008 0.021059 0.026878 0.010439 0.016288 0.033986 0.071616 0.066879 0.051357 0.050877 0.050352 0.050527 0.048121 0.050670 0.049024 0.050649 0.051755 0.050892 0.049777 0.052258 0.052016 0.052160 0.054315 0.054091 0.055131 0.057719 0.062585 0.050328 0.048850 0.051137 0.051483 0.053357 0.051395 0.051905 0.051811 0.050300 0.052596 0.052850 0.051095 0.054282 0.052927 0.052479 0.051133 0.052345 0.050288 0.051562 0.052017 0.054193 0.050744 0.052509 0.053014 0.052377 0.053001 0.051089 0.050999 0.052095 0.053486 0.050611 0.035449 0.056521 0.060902 0.063784 0.063608 0.059344 0.060666 0.061002 0.041872 0.042893 0.062041 0.054731 0.061706 0.053921 0.055737 0.053088 0.054044 0.053413 0.055090 0.058253 0.061047 0.051760 0.042999 0.039528 0.052023 0.048752 0.045137 0.053237 0.053535 0.055133 0.051903 0.052718 0.055009 0.055604 0.053891 0.053781 0.053016 0.052348 0.060658 0.053400 0.002033 0.001652 0.001786 0.001570 0.007026 0.004544 0.003754 0.001948 0.002659 0.003519 0.003695 
0.005771 0.006706 0.005177 0.004246 0.002641 0.000630 0.002177 0.000989 0.007501 1 0.000351 0.000855 0.000068 0.000995 0.002113 0.000518 0.002207 0.008695 0.005096 0.000815 0.000301 0.008320 0.000246 0.001155 0.002624 0.000131 0.002826 0.000510 0.001575 0.001288 0.002582 0.001300 0.000993 0.003255 0.001468 0.002104 0.006079 0.001124 0.004648 0.004648 0.001490 0.001493 0.001499 0.002265 0.002001 0.003832 0.000135 0.003756 0.001188 0.004372 0.000984 0.000245 0.000527 0.000234 0.000768 0.006281 0.000774 0.001106 0.003173 0.002679 0.002826 0.006875 0.002130 0.006016 0.000908 0.003165 0.002266 0.002936 0.001879 0.001704 0.015308 0.006158 0.002841 0.004124 0.002112 0.001766 0.006166 0.003387 0.005455 0.002291 0.002862 0.003261 0.003984 0.002584 0.012130 0.003748 0.002123 0.004100 0.002971 0.000907 0.000472 0.001722 0.000307 0.002326 0.000212 0.004654 0.000279 0.005976 0.001189 0.000316 0.002907 0.002762 0.007103 0.000605 0.001354 0.018520 0.013617 0.019396 0.003102 0.008816 0.026493 0.064116 0.059378 0.043859 0.043378 0.042853 0.043028 0.040623 0.043171 0.041526 0.043151 0.044256 0.043393 0.042278 0.044760 0.044517 0.044661 0.046815 0.046590 0.047631 0.050219 0.055084 0.042830 0.041352 0.043638 0.043984 0.045859 0.043896 0.044406 0.044312 0.042802 0.045098 0.045351 0.043596 0.046782 0.045428 0.044980 0.043634 0.044846 0.042789 0.044063 0.044518 0.046694 0.043245 0.045010 0.045515 0.044878 0.045503 0.043590 0.043499 0.044596 0.045987 0.043112 0.027958 0.049020 0.053402 0.056283 0.056108 0.051844 0.053165 0.053502 0.034378 0.035398 0.054540 0.047231 0.054205 0.046421 0.048237 0.045588 0.046543 0.045913 0.047589 0.050752 0.053547 0.044261 0.035503 0.032033 0.044524 0.041252 0.037639 0.045737 0.046035 0.047632 0.044403 0.045218 0.047508 0.048103 0.046390 0.046281 0.045515 0.044847 0.053158 0.045900 0.008779 0.006942 0.008455 0.007536 0.014423 0.003639 0.004575 0.008668 0.005689 0.004667 0.004555 
